"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Category: ID","Category: Name","Category","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Barcode","Variant SKU","Variant Price","Variant Compare At Price","Variant Image","Image Src","Image Position","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1731","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894110010","MERGE","Design","Motor Boat","","","816265022448","SS-ES-MOTO","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BOAT_Page_1.png?v=1718725073","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-CDOG_Page_1.png?v=1718811319","42","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1732","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716892995898","MERGE","Design","Mountain Peak","","","816265021977","SS-ES-MOUN","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TMOU.png?v=1718660242","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OBXC.png?v=1718811380","43","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1733","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893323578","MERGE","Design","Mushrooms","","","816265022202","SS-ES-MUSH","1.50","3.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BNS_7924f118-3a09-4d6b-865b-91f1f7bb8ce3.png?v=1718817732","44","","","","","false",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1734","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48971991843130","MERGE","Design","Night Sky","","","","SS-ES-NS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-NS_22b998fa-4210-4791-85e1-2e42d5760458.png?v=1719762344","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-RUNN_Page_1.png?v=1718818336","45","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1735","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893061434","MERGE","Design","Ocean Wave","","","816265022103","SS-ES-WAVE","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-CWAV.png?v=1718728247","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-GOLF_Page_1.png?v=1718817895","46","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1736","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893389114","MERGE","Design","Oval Mountain","","","816265022233","SS-ES-OMOU","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OMOU_503a34d9-e606-4c54-9102-4a7a68b0c107.png?v=1718662045","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIKE_Page_1.png?v=1718819169","47","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1737","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893094202","MERGE","Design","Pine Tree","","","816265022134","SS-ES-PINE","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TREE.png?v=1718727902","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-KAYA_Page_1_993c1bde-fdf9-433f-a1ff-58b48a00ca34.png?v=1718819139","48","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1738","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894732602","MERGE","Design","Pine Trees","","","816265022639","SS-ES-PTS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PINE.png?v=1718726936","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-CAMP_Page_1.png?v=1718819569","49","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1739","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894437690","MERGE","Design","Porsche","","","816265022547","SS-ES-PORS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-PORS.png?v=1719548395","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-DNS_Page_1.png?v=1718824995","50","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1740","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894699834","MERGE","Design","Ram Pickup","","","816265022622","SS-ES-RAMP","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RAM.png?v=1719548414","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-MNS_Page_1.png?v=1718825020","51","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1741","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48780693274938","MERGE","Design","Running","","","646414085785","SS-ES-RUNN","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-RUNN_Page_1.png?v=1718818336","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HOTS_Page_1.png?v=1718829750","52","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1742","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894404922","MERGE","Design","Sailboat","","","816265022530","SS-ES-SAIL","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SAIL.png?v=1718726319","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-USFL_Page_1.png?v=1718835570","53","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1743","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716892963130","MERGE","Design","Save the Bees","","","816265021960","SS-ES-SAVE","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-STB.png?v=1718660147","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-TUSF_Page_1_copy_1.png?v=1718835577","54","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1744","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893225274","MERGE","Design","Sea - Stay Salty","","","816265022189","SS-ES-SEAS","1.50","3.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-TRUS_Page_1.png?v=1718836770","55","","","","","false",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1745","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893684026","MERGE","Design","Spanish Moss","","","816265022325","SS-ES-SPAN","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SMOS.png?v=1718660359","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-LAMB_Page_1.png?v=1718840329","56","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1746","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893651258","MERGE","Design","Sun Lake Rounded Mountains","","","816265022318","SS-ES-SLRM","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SLRM.png?v=1718727288","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-ASW.png?v=1719091240","57","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1747","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716892930362","MERGE","Design","Sunflower","","","816265021946","SS-ES-SUNF","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SUNF.png?v=1718660142","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-HIKE.png?v=1719548350","58","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1748","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893716794","MERGE","Design","Sunset at Sea","","","816265022332","SS-ES-SUNS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SSEA.png?v=1718660430","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-BUFF_3379d2bd-092f-484b-af23-765db9b02057.png?v=1719548336","59","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1749","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894142778","MERGE","Design","T-Rex","","","816265022455","SS-ES-TREX","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TREX.png?v=1718660482","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-PORS.png?v=1719548395","60","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1750","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48780693078330","MERGE","Design","Tattered US Flag","","","646414085730","SS-ES-TUSF","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-TUSF_Page_1_copy_1.png?v=1718835577","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F150.png?v=1719548392","61","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1751","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48780693111098","MERGE","Design","Trout US Flag","","","646414085723","SS-ES-TRUS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-TRUS_Page_1.png?v=1718836770","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F1.png?v=1719548399","62","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1752","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893159738","MERGE","Design","Unicorn","","","816265022165","SS-ES-UNIC","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-UNIC_4e799fdf-f0eb-4677-aa95-f1e5dde8e1eb.png?v=1718662058","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-TESY.png?v=1719548409","63","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1753","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894601530","MERGE","Design","Unicorn Magic","","","816265022592","SS-ES-UNIM","1.50","3.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RAM.png?v=1719548414","64","","","","","false",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1754","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893356346","MERGE","Design","US Flag","","","816265022226","SS-ES-USFL","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-USFL_Page_1.png?v=1718835570","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-ORCA.png?v=1719708745","65","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1755","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894667066","MERGE","Design","Tesla Model Y","","","816265022615","SS-ES-TMY","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-TESY.png?v=1719548409","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-CCC_9032ca2a-0ebf-4e3d-a745-2ed582448270.png?v=1719760820","66","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1756","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894175546","MERGE","Design","Trout","","","816265022462","SS-ES-TROU","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TROU.png?v=1718660535","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-MEC_8e58437b-9acf-4f03-a32a-c6cfc9aa965f.png?v=1719760869","67","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1757","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716894372154","MERGE","Design","Trout Night Sky","","","816265022523","SS-ES-TNS","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TNS.png?v=1718660584","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-NS_22b998fa-4210-4791-85e1-2e42d5760458.png?v=1719762344","68","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1758","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716893258042","MERGE","Design","Wander - Mountains","","","816265022196","SS-ES-WAND","1.50","3.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-CLIMB_944b8de7-ecb5-4ea9-aa87-6f825902f5ab.png?v=1719800071","69","","","","","false",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1759","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48982359802170","MERGE","Design","Orca Whale","","","646414086690","SS-ES-ORCA","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-ORCA.png?v=1719708745","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RMNP.png?v=1719800178","70","","","","","true",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1760","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48989087695162","MERGE","Design","Rock Climbing","","","646414086713","SS-ES-CLIMB","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-CLIMB_944b8de7-ecb5-4ea9-aa87-6f825902f5ab.png?v=1719800071","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PLLA.png?v=1720754385","71","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1761","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48989090939194","MERGE","Design","Rocky Mountain National Park","","","646414086737","SS-ES-RMNP","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RMNP.png?v=1719800178","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HOPL.png?v=1720754394","72","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1762","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574342458","MERGE","Design","Humpback Whale","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HUMP.png?v=1720754556","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-BULL.png?v=1720754359","73","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1763","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574375226","MERGE","Design","Sea Otter","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OTTE_110705e5-e301-4622-8ef9-6cb130f24d51.png?v=1720754567","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-EAGM.png?v=1720754336","74","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1764","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574407994","MERGE","Design","Waterfall in the Woods","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-WITW.png?v=1720754577","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PNWC.png?v=1720754328","75","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1765","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574440762","MERGE","Design","Plant Lady","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PLLA.png?v=1720754385","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FARM.png?v=1720754323","76","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1766","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574473530","MERGE","Design","House Plants","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HOPL.png?v=1720754394","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-WCCL.png?v=1720754318","77","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1767","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574506298","MERGE","Design","Bulldog Mascot","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-BULL.png?v=1720754359","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SALM.png?v=1720754299","78","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1768","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574539066","MERGE","Design","Eagle Mascot","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-EAGM.png?v=1720754336","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-ONPC.png?v=1720754249","79","","","","","",""
